CountingBackwardsTask	subClassOf	DirectedTask
format	label	Format
type	type	ObjectProperty
DDC	type	NamedIndividual
title	type	AnnotationProperty
hasUPDRSScore	seeAlso	MotricityAbilitiesAssessment
source	subPropertyOf	relation
hasClinicalDiagnosis	range	DiagnosisType
extent	range	SizeOrDuration
accrualMethod	domain	Collection
CognitiveAbilitiesAssessment	seeAlso	shortCognitiveBatteryAssessment
FindBusLineOnMapTask	type	Class
PersonWithPredementia	seeAlso	DiagnosisType
speechFluency	seeAlso	VoiceData
subject	subPropertyOf	subject
isRequiredBy	type	AnnotationProperty
hasClinicalRecord	domain	Participant
HealthyControlParticipant	seeAlso	healthy
modified	subPropertyOf	date
isReferencedBy	type	AnnotationProperty
requires	subPropertyOf	relation
